Time (s);WE(1).Potential (V);Corrected time (s);Index;WE(1).Current (A)
1390.79642548858;0.20562744140625;453.59999885477;2269;-5.76782226562503E-06
1390.99642548807;0.205535888671875;453.799998854265;2270;-3.93676757812503E-06
1391.19642548757;0.205474853515625;453.99999885376;2271;-3.662109375E-06
1391.39642548706;0.20538330078125;454.199998853255;2272;-3.75366210937506E-06
1391.59642548656;0.205352783203125;454.39999885275;2273;-1.8310546875E-06
1391.79642548605;0.205291748046875;454.599998852245;2274;-3.17382812500003E-06
1391.99642548555;0.2052001953125;454.79999885174;2275;-2.44140625E-06
1392.19642548504;0.205108642578125;454.999998851235;2276;-3.17382812500003E-06
1392.39642548454;0.205047607421875;455.19999885073;2277;-4.60815429687497E-06
1392.59642548403;0.2049560546875;455.399998850225;2278;-2.65502929687494E-06
1392.79642548353;0.204864501953125;455.59999884972;2279;-3.11279296874994E-06
1392.99642548302;0.204803466796875;455.799998849216;2280;-3.509521484375E-06
1393.19642548252;0.204742431640625;455.999998848711;2281;-4.2724609375E-06
1393.39642548201;0.20465087890625;456.199998848206;2282;-3.99780273437497E-06
1393.59642548151;0.20458984375;456.399998847701;2283;-3.41796874999994E-06
1393.796425481;0.20452880859375;456.599998847196;2284;-5.24902343749994E-06
1393.9964254805;0.204437255859375;456.799998846691;2285;-4.76074218749997E-06
1394.19642547999;0.204345703125;456.999998846186;2286;-5.58471679687506E-06
1394.39642547949;0.20428466796875;457.199998845681;2287;-2.96020507812494E-06
1394.59642547898;0.2042236328125;457.399998845176;2288;-4.8828125E-06
1394.79642547848;0.2041015625;457.599998844671;2289;-3.72314453124994E-06
1394.99642547797;0.204010009765625;457.799998844166;2290;-3.29589843750006E-06
1395.19642547747;0.20391845703125;457.999998843661;2291;-1.95312500000003E-06
1395.39642547696;0.203826904296875;458.199998843156;2292;-4.57763671875E-06
1395.59642547646;0.2037353515625;458.399998842651;2293;-3.32641601562503E-06
1395.79642547595;0.203643798828125;458.599998842146;2294;-1.58691406249994E-06
1395.99642547545;0.20355224609375;458.799998841641;2295;-3.02124023437503E-06
1396.19642547494;0.203460693359375;458.999998841136;2296;-1.8310546875E-06
1396.39642547444;0.203369140625;459.199998840631;2297;-2.44140625E-06
1396.59642547393;0.20330810546875;459.399998840126;2298;-3.38745117187497E-06
1396.79642547343;0.20318603515625;459.599998839621;2299;-3.63159179687503E-06
1396.99642547292;0.203125;459.799998839116;2300;-4.18090820312494E-06
1397.19642547242;0.203033447265625;459.999998838612;2301;-4.02832031249994E-06
1397.39642547191;0.202972412109375;460.199998838107;2302;-3.32641601562503E-06
1397.59642547141;0.202880859375;460.399998837602;2303;-5.340576171875E-06
1397.7964254709;0.202789306640625;460.599998837097;2304;-3.32641601562503E-06
1397.9964254704;0.202667236328125;460.799998836592;2305;-2.96020507812494E-06
1398.19642546989;0.20257568359375;460.999998836087;2306;-2.80761718749994E-06
1398.39642546939;0.202484130859375;461.199998835582;2307;-2.74658203125E-06
1398.59642546888;0.202392578125;461.399998835077;2308;-5.67626953124997E-06
1398.79642546838;0.2022705078125;461.599998834572;2309;-3.32641601562503E-06
1398.99642546787;0.2021484375;461.799998834067;2310;-2.53295898437506E-06
1399.19642546737;0.2020263671875;461.999998833562;2311;-5.52368164062497E-06
1399.39642546686;0.20196533203125;462.199998833057;2312;-2.74658203125E-06
1399.59642546636;0.201873779296875;462.399998832552;2313;-2.44140625E-06
1399.79642546585;0.201751708984375;462.599998832047;2314;-5.67626953124997E-06
1399.99642546535;0.201629638671875;462.799998831542;2315;-4.15039062499997E-06
1400.19642546484;0.201568603515625;462.999998831037;2316;-3.41796874999994E-06
1400.39642546434;0.201446533203125;463.199998830532;2317;-2.65502929687494E-06
1400.59642546383;0.20135498046875;463.399998830027;2318;-3.60107421875006E-06
